date,city_pm25,respiratory_admissions,seasonal_effect,post_ulez
2019-06-01,8.36,3,7.9137332173554045,FALSE
2019-06-02,4.77,15,7.793328504461391,FALSE
2019-06-03,8.68,9,7.67505928386421,FALSE
2019-06-04,10.12,12,7.558960601286393,FALSE
2019-06-05,8.6225,4,7.445066859273197,FALSE
2019-06-06,7.109999999999999,12,7.33341180699841,FALSE
2019-06-07,10.095,10,7.2240285302637295,FALSE
2019-06-08,6.73,8,7.116949441694746,FALSE
2019-06-09,6.640000000000001,6,7.012206271136351,FALSE
2019-06-10,8.775,6,6.909830056250527,FALSE
2019-06-11,6.1425,6,6.809851133319199,FALSE
2019-06-12,7.4675,6,6.712299128254962,FALSE
2019-06-13,5.765000000000001,5,6.617202947822257,FALSE
2019-06-14,8.0525,16,6.524590771071688,FALSE
2019-06-15,5.7524999999999995,9,6.434490040989964,FALSE
2019-06-16,5.5675,8,6.34692745636794,FALSE
2019-06-17,7.0625,8,6.261928963889192,FALSE
2019-06-18,6.915,8,6.179519750441463,FALSE
2019-06-19,6.7875,5,6.099724235653234,FALSE
2019-06-20,7.025,7,6.0225660646576635,FALSE
2019-06-21,6.3825,7,5.948068101086026,FALSE
2019-06-22,5.1075,2,5.876252420292726,FALSE
2019-06-23,8.46,4,5.807140302813895,FALSE
2019-06-24,6.635,4,5.740752228061503,FALSE
2019-06-25,5.615,4,5.677107868254867,FALSE
2019-06-26,6.867500000000001,7,5.616226082591359,FALSE
2019-06-27,8.4625,6,5.558124911658007,FALSE
2019-06-28,7.365,7,5.502821572085685,FALSE
2019-06-29,4.975,5,5.45033245144745,FALSE
2019-06-30,5.03,3,5.4006731034025535,FALSE
2019-07-01,7.4575,6,5.353858243087565,FALSE
2019-07-02,7.0075,5,5.3099017427559385,FALSE
2019-07-03,7.575,4,5.2688166276673805,FALSE
2019-07-04,8.2725,3,5.230615072228183,FALSE
2019-07-05,9.05,11,5.19530839638368,FALSE
2019-07-06,6.6850000000000005,6,5.162907062263903,FALSE
2019-07-07,4.86,3,5.13342067108343,FALSE
2019-07-08,6.8775,2,5.106857960296336,FALSE
2019-07-09,6.6825,1,5.0832268010071004,FALSE
2019-07-10,7.0375,4,5.06253419563822,FALSE
2019-07-11,7.279999999999999,3,5.044786275855248,FALSE
2019-07-12,5.6000000000000005,10,5.029988300749849,FALSE
2019-07-13,4.7675,7,5.018144655281414,FALSE
2019-07-14,4.1274999999999995,3,5.0092588489777,FALSE
2019-07-15,4.665,5,5.003333514894887,FALSE
2019-07-16,9.0575,8,5.000370408837345,FALSE
2019-07-17,9.675,4,5.000370408837345,FALSE
2019-07-18,4.02,6,5.003333514894887,FALSE
2019-07-19,4.695,9,5.0092588489777,FALSE
2019-07-20,6.2425,6,5.018144655281414,FALSE
2019-07-21,5.375,5,5.029988300749849,FALSE
2019-07-22,8.99,5,5.044786275855248,FALSE
2019-07-23,8.705,8,5.062534195638218,FALSE
2019-07-24,7.275,9,5.0832268010071004,FALSE
2019-07-25,5.654999999999999,12,5.106857960296336,FALSE
2019-07-26,6.1175,5,5.133420671083428,FALSE
2019-07-27,6.13,3,5.162907062263901,FALSE
2019-07-28,6.145,12,5.195308396383679,FALSE
2019-07-29,8.9575,3,5.230615072228183,FALSE
2019-07-30,9.095,6,5.2688166276673805,FALSE
2019-07-31,5.785,4,5.309901742755937,FALSE
2019-08-01,9.5275,6,5.353858243087565,FALSE
2019-08-02,7.4075,5,5.400673103402555,FALSE
2019-08-03,4.215,3,5.450332451447448,FALSE
2019-08-04,6.705,12,5.502821572085683,FALSE
2019-08-05,8.112499999999999,5,5.558124911658005,FALSE
2019-08-06,5.37,2,5.616226082591357,FALSE
2019-08-07,8.825,1,5.677107868254867,FALSE
2019-08-08,6.0925,7,5.740752228061501,FALSE
2019-08-09,7.4750000000000005,1,5.807140302813895,FALSE
2019-08-10,7.3575,11,5.876252420292726,FALSE
2019-08-11,4.005,1,5.948068101086024,FALSE
2019-08-12,7.32,5,6.0225660646576635,FALSE
2019-08-13,8.6975,3,6.099724235653234,FALSE
2019-08-14,8.5875,5,6.1795197504414645,FALSE
2019-08-15,7.4825,7,6.2619289638891935,FALSE
2019-08-16,9.6625,9,6.34692745636794,FALSE
2019-08-17,5.827500000000001,2,6.434490040989964,FALSE
2019-08-18,5.71,6,6.524590771071688,FALSE
2019-08-19,5.6125,8,6.617202947822255,FALSE
2019-08-20,8.695,5,6.71229912825496,FALSE
2019-08-21,7.1925,6,6.809851133319198,FALSE
2019-08-22,7.425,5,6.909830056250527,FALSE
2019-08-23,9.115,3,7.0122062711363515,FALSE
2019-08-24,5.9475,7,7.1169494416947465,FALSE
2019-08-25,7.345,10,7.224028530263732,FALSE
2019-08-26,6.4925,3,7.3334118069984076,FALSE
2019-08-27,8.97,5,7.445066859273196,FALSE
2019-08-28,8.12,5,7.558960601286392,FALSE
2019-08-29,8.2275,9,7.6750592838642095,FALSE
2019-08-30,8.05,10,7.793328504461385,FALSE
2019-08-31,6.175,8,7.9137332173554,FALSE
2019-09-01,7.67,5,8.036237744031274,FALSE
2019-09-02,9.6625,13,8.160805783753895,FALSE
2019-09-03,10.235,12,8.287400424324684,FALSE
2019-09-04,10.475,7,8.415984153019512,FALSE
2019-09-05,9.0975,8,8.5465188677045,FALSE
2019-09-06,9.9525,9,8.678965888126513,FALSE
2019-09-07,9.125,2,8.813285967374966,FALSE
2019-09-08,9.3525,10,8.949439303511506,FALSE
2019-09-09,10.095,9,9.087385551364218,FALSE
2019-09-10,8.7525,11,9.227083834482723,FALSE
2019-09-11,8.690000000000001,12,9.368492757250811,FALSE
2019-09-12,10.9475,3,9.511570417152802,FALSE
2019-09-13,9.5475,9,9.656274417190215,FALSE
2019-09-14,4.81,5,9.802561878444843,FALSE
2019-09-15,9.5525,9,9.950389452784798,FALSE
2019-09-16,9.6175,4,10.099713335709406,FALSE
2019-09-17,10.1325,5,10.250489279329498,FALSE
2019-09-18,7.57,15,10.402672605478955,FALSE
2019-09-19,8.0925,8,10.556218218953866,FALSE
2019-09-20,9.227500000000001,15,10.711080620875158,FALSE
2019-09-21,7.71,8,10.867213922170956,FALSE
2019-09-22,5.54,11,11.024571857174434,FALSE
2019-09-23,11.4375,12,11.183107797333413,FALSE
2019-09-24,10.1675,15,11.342774765027308,FALSE
2019-09-25,11.6725,19,11.503525447487718,FALSE
2019-09-26,9.44,10,11.66531221081813,FALSE
2019-09-27,9.5225,9,11.828087114108941,FALSE
2019-09-28,9.01,12,11.991801923643319,FALSE
2019-09-29,8.9725,28,12.156408127189964,FALSE
2019-09-30,12.85,17,12.321856948378251,FALSE
2019-10-01,10.8075,19,12.488099361151804,FALSE
2019-10-02,10.375,11,12.655086104295895,FALSE
2019-10-03,10.6775,16,12.822767696034678,FALSE
2019-10-04,11.940000000000001,12,12.991094448693648,FALSE
2019-10-05,7.93,9,13.1600164834232,FALSE
2019-10-06,8.335,6,13.329483744978806,FALSE
2019-10-07,8.7075,17,13.499446016553474,FALSE
2019-10-08,10.3625,14,13.669852934658037,FALSE
2019-10-09,11.8575,13,13.840654004044993,FALSE
2019-10-10,12.975,16,14.01179861267128,FALSE
2019-10-11,10.105,4,14.183236046695772,FALSE
2019-10-12,8.372499999999999,13,14.354915505506838,FALSE
2019-10-13,9.2375,10,14.526786116775677,FALSE
2019-10-14,16.197499999999998,8,14.698796951530916,FALSE
2019-10-15,11.174999999999999,12,14.870897039249911,FALSE
2019-10-16,14.36,9,15.043035382962438,FALSE
2019-10-17,12.36,23,15.215160974362222,FALSE
2019-10-18,12.565,8,15.38722280892174,FALSE
2019-10-19,7.4925,16,15.55916990100603,FALSE
2019-10-20,10.5925,13,15.730951298980777,FALSE
2019-10-21,11.645,36,15.902516100310407,FALSE
2019-10-22,10.88,9,16.07381346664163,FALSE
2019-10-23,13.932500000000001,16,16.244792638867885,FALSE
2019-10-24,16.0125,20,16.41540295217043,FALSE
2019-10-25,11.7525,20,16.585593851031348,FALSE
2019-10-26,10.625,20,16.755314904214277,FALSE
2019-10-27,7.765,17,16.9245158197083,FALSE
2019-10-28,12.3825,20,17.09314645963049,FALSE
2019-10-29,14.61,13,17.26115685508288,FALSE
2019-10-30,12.0125,23,17.428497220959358,FALSE
2019-10-31,13.59,22,17.595117970697995,FALSE
2019-11-01,12.915000000000001,16,17.760969730974686,FALSE
2019-11-02,10.295,11,17.926003356333478,FALSE
2019-11-03,10.372499999999999,9,18.090169943749473,FALSE
2019-11-04,13.852500000000001,20,18.253420847119795,FALSE
2019-11-05,13.4975,22,18.41570769167856,FALSE
2019-11-06,13.8125,27,18.576982388331253,FALSE
2019-11-07,14.585,23,18.73719714790469,FALSE
2019-11-08,13.73,15,18.896304495307877,FALSE
2019-11-09,13.6025,19,19.054257283599974,FALSE
2019-11-10,11.3775,12,19.211008707960893,FALSE
2019-11-11,14.235,24,19.366512319560638,FALSE
2019-11-12,13.585,23,19.520722039323037,FALSE
2019-11-13,15.4,22,19.67359217158002,FALSE
2019-11-14,14.584999999999999,6,19.825077417612178,FALSE
2019-11-15,15.120000000000001,9,19.9751328890718,FALSE
2019-11-16,12.7475,21,20.123714121284237,FALSE
2019-11-17,13.427499999999998,23,20.270777086423724,FALSE
2019-11-18,14.4225,18,20.41627820655981,FALSE
2019-11-19,15.065,16,20.560174366570447,FALSE
2019-11-20,13.89,12,20.70242292691787,FALSE
2019-11-21,14.879999999999999,22,20.842981736283683,FALSE
2019-11-22,14.6525,13,20.98180914405916,FALSE
2019-11-23,13.2575,14,21.11886401268724,FALSE
2019-11-24,14.28,22,21.254105729852455,FALSE
2019-11-25,13.665,12,21.38749422051527,FALSE
2019-11-26,16.62,23,21.518989958787124,FALSE
2019-11-27,17.005,18,21.648553979642866,FALSE
2019-11-28,14.4525,19,21.776147890466888,FALSE
2019-11-29,13.73,22,21.90173388242972,FALSE
2019-11-30,15.615,24,22.025274741691568,FALSE
2019-12-01,12.5,25,22.14673386042961,FALSE
2019-12-02,16.1625,18,22.26607524768565,FALSE
2019-12-03,15.9975,20,22.383263540031063,FALSE
2019-12-04,15.5775,24,22.49826401204568,FALSE
2019-12-05,19.7,22,22.61104258660774,FALSE
2019-12-06,19.2225,16,22.72156584499164,FALSE
2019-12-07,16.03,14,22.829801036770625,FALSE
2019-12-08,15.3325,14,22.93571608952147,FALSE
2019-12-09,15.959999999999999,12,23.03927961832821,FALSE
2019-12-10,16.22,33,23.140460935082174,FALSE
2019-12-11,17.27,35,23.239230057575536,FALSE
2019-12-12,19.372500000000002,19,23.335557718385694,FALSE
2019-12-13,17.2425,28,23.429415373547833,FALSE
2019-12-14,13.2325,16,23.520775211013095,FALSE
2019-12-15,15.942499999999999,23,23.609610158889943,FALSE
2019-12-16,17.2475,22,23.69589389346611,FALSE
2019-12-17,17.802500000000002,17,23.779600847008883,FALSE
2019-12-18,13.42,19,23.86070621534138,FALSE
2019-12-19,15.5275,17,23.93918596519257,FALSE
2019-12-20,18.072499999999998,16,24.01501684131884,FALSE
2019-12-21,15.2175,16,24.08817637339503,FALSE
2019-12-22,15.434999999999999,35,24.15864288267287,FALSE
2019-12-23,15.965,31,24.226395488404876,FALSE
2019-12-24,16.2375,15,24.291414114031745,FALSE
2019-12-25,16.3225,12,24.35367949313148,FALSE
2019-12-26,16.02,19,24.41317317512847,FALSE
2019-12-27,17.025,18,24.46987753076075,FALSE
2019-12-28,14.11,25,24.523775757303973,FALSE
2019-12-29,15.495,27,24.574851883550387,FALSE
2019-12-30,17.75,37,24.623090774541488,FALSE
2019-12-31,16.845,29,24.668478136052773,FALSE
2020-01-01,15.9525,27,24.711000518829504,FALSE
2020-01-02,16.14,43,24.75064532257195,FALSE
2020-01-03,15.9825,35,24.78740079966915,FALSE
2020-01-04,15.8525,55,24.821256058680007,FALSE
2020-01-05,13.485,18,24.852201067560607,FALSE
2020-01-06,16.9425,15,24.880226656636978,FALSE
2020-01-07,14.5,50,24.90532452132223,FALSE
2020-01-08,17.6975,29,24.9274872245774,FALSE
2020-01-09,14.95,30,24.94670819911521,FALSE
2020-01-10,12.5175,33,24.962981749346078,FALSE
2020-01-11,14.6025,69,24.976303053065855,FALSE
2020-01-12,15.6875,23,24.98666816288476,FALSE
2020-01-13,15.282499999999999,27,24.994074007397046,FALSE
2020-01-14,16.025,26,24.998518392091164,FALSE
2020-01-15,15.285,26,25,FALSE
2020-01-16,16.415,29,24.998518392091164,FALSE
2020-01-17,17.8,27,24.994074007397046,FALSE
2020-01-18,14.255,24,24.98666816288476,FALSE
2020-01-19,14.8125,41,24.976303053065855,FALSE
2020-01-20,15.120000000000001,59,24.962981749346078,FALSE
2020-01-21,16.46,30,24.94670819911521,FALSE
2020-01-22,13.7975,24,24.9274872245774,FALSE
2020-01-23,16.865000000000002,20,24.90532452132223,FALSE
2020-01-24,15.399999999999999,21,24.880226656636978,FALSE
2020-01-25,14.8925,13,24.852201067560607,FALSE
2020-01-26,17.855,39,24.821256058680007,FALSE
2020-01-27,16.0825,25,24.78740079966915,FALSE
2020-01-28,17.145,35,24.75064532257195,FALSE
2020-01-29,16.12,25,24.711000518829504,FALSE
2020-01-30,18.5925,34,24.668478136052777,FALSE
2020-01-31,17.5775,18,24.623090774541488,FALSE
2020-02-01,14.780000000000001,27,24.574851883550394,FALSE
2020-02-02,15.2075,31,24.523775757303973,FALSE
2020-02-03,18.18,28,24.469877530760755,FALSE
2020-02-04,15.225,9,24.41317317512847,FALSE
2020-02-05,17.67,22,24.35367949313148,FALSE
2020-02-06,19.015,26,24.291414114031745,FALSE
2020-02-07,15.3475,15,24.226395488404876,FALSE
2020-02-08,15.2,61,24.158642882672872,FALSE
2020-02-09,18.14,16,24.08817637339503,FALSE
2020-02-10,15.275,30,24.01501684131884,FALSE
2020-02-11,15.625,35,23.93918596519257,FALSE
2020-02-12,14.54,15,23.86070621534138,FALSE
2020-02-13,15.5275,32,23.77960084700888,FALSE
2020-02-14,16.0325,33,23.69589389346611,FALSE
2020-02-15,15.405,40,23.609610158889943,FALSE
2020-02-16,12.9625,27,23.520775211013095,FALSE
2020-02-17,16.9875,27,23.429415373547826,FALSE
2020-02-18,16.895,14,23.3355577183857,FALSE
2020-02-19,18.415,28,23.23923005757554,FALSE
2020-02-20,15.6775,43,23.140460935082178,FALSE
2020-02-21,17.310000000000002,19,23.039279618328216,FALSE
2020-02-22,13.46,8,22.935716089521474,FALSE
2020-02-23,11.5375,25,22.82980103677063,FALSE
2020-02-24,13.885,24,22.721565844991645,FALSE
2020-02-25,15.335,42,22.611042586607745,FALSE
2020-02-26,16.2275,21,22.498264012045688,FALSE
2020-02-27,12.865,23,22.383263540031066,FALSE
2020-02-28,16.9075,47,22.266075247685656,FALSE
2020-02-29,11.94,27,22.14673386042961,FALSE
2020-03-01,11.397499999999999,10,22.02527474169157,FALSE
2020-03-02,13.5625,29,21.901733882429717,FALSE
2020-03-03,15.73,10,21.776147890466888,FALSE
2020-03-04,15.1075,41,21.648553979642866,FALSE
2020-03-05,13.727500000000001,30,21.518989958787124,FALSE
2020-03-06,15.985,23,21.387494220515272,FALSE
2020-03-07,8.3225,17,21.254105729852462,FALSE
2020-03-08,12.16,14,21.118864012687244,FALSE
2020-03-09,15.8625,13,20.981809144059163,FALSE
2020-03-10,12.780000000000001,12,20.842981736283683,FALSE
2020-03-11,13.010000000000002,29,20.70242292691787,FALSE
2020-03-12,14.315,27,20.560174366570447,FALSE
2020-03-13,14.5275,14,20.416278206559813,FALSE
2020-03-14,13.0775,29,20.27077708642372,FALSE
2020-03-15,12.6175,16,20.123714121284237,FALSE
2020-03-16,11.225,20,19.97513288907181,FALSE
2020-03-17,11.985,15,19.825077417612185,FALSE
2020-03-18,14.5075,17,19.673592171580022,FALSE
2020-03-19,12.9975,18,19.520722039323044,FALSE
2020-03-20,12.4775,37,19.36651231956064,FALSE
2020-03-21,12.6175,19,19.211008707960897,FALSE
2020-03-22,13.2925,20,19.054257283599974,FALSE
2020-03-23,14.6675,22,18.89630449530788,FALSE
2020-03-24,15.9475,14,18.73719714790469,FALSE
2020-03-25,11.8175,20,18.576982388331253,FALSE
2020-03-26,11.5525,26,18.415707691678556,FALSE
2020-03-27,15.100000000000001,20,18.253420847119802,FALSE
2020-03-28,12.0925,22,18.090169943749473,FALSE
2020-03-29,9.252500000000001,19,17.926003356333485,FALSE
2020-03-30,14.8,14,17.760969730974686,FALSE
2020-03-31,12.182500000000001,20,17.595117970698,FALSE
2020-04-01,12.965,10,17.428497220959358,FALSE
2020-04-02,14.7675,16,17.261156855082884,FALSE
2020-04-03,10.2725,24,17.093146459630486,FALSE
2020-04-04,10.0975,27,16.9245158197083,FALSE
2020-04-05,8.36,28,16.75531490421428,FALSE
2020-04-06,11.7,28,16.585593851031348,FALSE
2020-04-07,11.4725,10,16.41540295217043,FALSE
2020-04-08,13.91,22,16.244792638867892,FALSE
2020-04-09,11.2425,38,16.07381346664163,FALSE
2020-04-10,13.75,17,15.902516100310411,FALSE
2020-04-11,7.444999999999999,20,15.730951298980777,FALSE
2020-04-12,10.59,17,15.559169901006035,FALSE
2020-04-13,10.0975,14,15.387222808921745,FALSE
2020-04-14,10.040000000000001,18,15.215160974362222,FALSE
2020-04-15,14.2625,17,15.043035382962444,FALSE
2020-04-16,14.6425,18,14.870897039249911,FALSE
2020-04-17,10.05,25,14.69879695153092,FALSE
2020-04-18,6.762499999999999,11,14.526786116775682,FALSE
2020-04-19,8.4525,22,14.354915505506838,FALSE
2020-04-20,10.625,14,14.183236046695775,FALSE
2020-04-21,8.7425,8,14.011798612671285,FALSE
2020-04-22,13.51,8,13.840654004044996,FALSE
2020-04-23,9.3225,11,13.66985293465804,FALSE
2020-04-24,11.535,15,13.499446016553474,FALSE
2020-04-25,9.5025,12,13.329483744978807,FALSE
2020-04-26,8.59,7,13.160016483423199,FALSE
2020-04-27,8.19,8,12.99109444869365,FALSE
2020-04-28,11.45,9,12.822767696034681,FALSE
2020-04-29,8.2325,13,12.6550861042959,FALSE
2020-04-30,9.025,18,12.488099361151807,FALSE
2020-05-01,12.3325,9,12.321856948378258,FALSE
2020-05-02,7.885,9,12.156408127189966,FALSE
2020-05-03,6.18,23,11.991801923643326,FALSE
2020-05-04,7.7925,14,11.82808711410894,FALSE
2020-05-05,12.6325,15,11.665312210818133,FALSE
2020-05-06,8.825,10,11.503525447487716,FALSE
2020-05-07,9.405,10,11.342774765027311,FALSE
2020-05-08,12.365,7,11.183107797333411,FALSE
2020-05-09,6.9275,8,11.02457185717444,FALSE
2020-05-10,7.5825,3,10.867213922170958,FALSE
2020-05-11,9.31,16,10.711080620875165,FALSE
2020-05-12,11.09,8,10.556218218953868,FALSE
2020-05-13,9.195,11,10.40267260547896,FALSE
2020-05-14,11.915,9,10.2504892793295,FALSE
2020-05-15,9.075,6,10.099713335709406,FALSE
2020-05-16,5.1775,10,9.950389452784796,FALSE
2020-05-17,7.54,15,9.802561878444845,FALSE
2020-05-18,6.1899999999999995,12,9.656274417190215,FALSE
2020-05-19,10.175,10,9.51157041715281,FALSE
2020-05-20,7.035,14,9.368492757250813,FALSE
2020-05-21,10.9375,7,9.227083834482727,FALSE
2020-05-22,10.075,5,9.087385551364218,FALSE
2020-05-23,7.39,4,8.949439303511511,FALSE
2020-05-24,8.4075,11,8.813285967374968,FALSE
2020-05-25,9.4,11,8.678965888126513,FALSE
2020-05-26,9.752500000000001,8,8.5465188677045,FALSE
2020-05-27,7.3,17,8.415984153019512,FALSE
2020-05-28,9.1125,5,8.287400424324687,FALSE
2020-05-29,7.032500000000001,3,8.160805783753894,FALSE
2020-05-30,5.5575,17,8.036237744031279,FALSE
2020-05-31,6.0024999999999995,22,7.9137332173554045,FALSE
2020-06-01,7.8475,12,7.793328504461391,FALSE
2020-06-02,9.9925,4,7.67505928386421,FALSE
2020-06-03,7.1475,11,7.558960601286393,FALSE
2020-06-04,7.365,8,7.445066859273197,FALSE
2020-06-05,9.405,9,7.33341180699841,FALSE
2020-06-06,5.665,5,7.2240285302637295,FALSE
2020-06-07,4.5425,5,7.116949441694746,FALSE
2020-06-08,8.4825,3,7.012206271136351,FALSE
2020-06-09,6.7375,8,6.909830056250527,FALSE
2020-06-10,7.720000000000001,8,6.809851133319199,FALSE
2020-06-11,5.6525,4,6.712299128254962,FALSE
2020-06-12,5.74,2,6.617202947822257,FALSE
2020-06-13,2.9699999999999998,4,6.524590771071688,FALSE
2020-06-14,3.7399999999999998,4,6.434490040989964,FALSE
2020-06-15,7.37,6,6.34692745636794,FALSE
2020-06-16,4.8950000000000005,5,6.261928963889192,FALSE
2020-06-17,6.8375,5,6.179519750441463,FALSE
2020-06-18,6.905,2,6.099724235653234,FALSE
2020-06-19,5.03,4,6.0225660646576635,FALSE
2020-06-20,4.93,11,5.948068101086026,FALSE
2020-06-21,6.115,4,5.876252420292726,FALSE
2020-06-22,8.175,6,5.807140302813895,FALSE
2020-06-23,5.625,10,5.740752228061503,FALSE
2020-06-24,6.682499999999999,3,5.677107868254867,FALSE
2020-06-25,8.035,4,5.616226082591359,FALSE
2020-06-26,5.2,4,5.558124911658007,FALSE
2020-06-27,3.63,3,5.502821572085685,FALSE
2020-06-28,5.42,1,5.45033245144745,FALSE
2020-06-29,8.14,5,5.4006731034025535,FALSE
2020-06-30,6.9875,7,5.353858243087565,FALSE
2020-07-01,6.76,1,5.3099017427559385,FALSE
2020-07-02,7.7125,3,5.2688166276673805,FALSE
2020-07-03,5.915,8,5.230615072228183,FALSE
2020-07-04,3.9675000000000002,5,5.19530839638368,FALSE
2020-07-05,3.9675000000000002,2,5.162907062263903,FALSE
2020-07-06,5.185,4,5.13342067108343,FALSE
2020-07-07,7.93,2,5.106857960296336,FALSE
2020-07-08,8.6325,6,5.0832268010071004,FALSE
2020-07-09,4.2125,15,5.06253419563822,FALSE
2020-07-10,6.8375,4,5.044786275855248,FALSE
2020-07-11,6.06,5,5.029988300749849,FALSE
2020-07-12,5.2775,4,5.018144655281414,FALSE
2020-07-13,9.4025,2,5.0092588489777,FALSE
2020-07-14,5.4725,3,5.003333514894887,FALSE
2020-07-15,8.0925,6,5.000370408837345,FALSE
2020-07-16,8.344999999999999,0,5.000370408837345,FALSE
2020-07-17,7.5125,5,5.003333514894887,FALSE
2020-07-18,2.4775,4,5.0092588489777,FALSE
2020-07-19,3.6525,7,5.018144655281414,FALSE
2020-07-20,8.254999999999999,3,5.029988300749849,FALSE
2020-07-21,8.2325,6,5.044786275855248,FALSE
2020-07-22,7.345000000000001,5,5.062534195638218,FALSE
2020-07-23,9.225,1,5.0832268010071004,FALSE
2020-07-24,4.9825,2,5.106857960296336,FALSE
2020-07-25,5.015,5,5.133420671083428,FALSE
2020-07-26,6.2524999999999995,5,5.162907062263901,FALSE
2020-07-27,4.0024999999999995,6,5.195308396383679,FALSE
2020-07-28,10.43,7,5.230615072228183,FALSE
2020-07-29,5.17,10,5.2688166276673805,FALSE
2020-07-30,6.9725,5,5.309901742755937,FALSE
2020-07-31,7.855,8,5.353858243087565,FALSE
2020-08-01,3.7800000000000002,4,5.400673103402555,FALSE
2020-08-02,5.4725,10,5.450332451447448,FALSE
2020-08-03,7.5225,4,5.502821572085683,FALSE
2020-08-04,8.3025,3,5.558124911658005,FALSE
2020-08-05,7.3725,12,5.616226082591357,FALSE
2020-08-06,6.0024999999999995,8,5.677107868254867,FALSE
2020-08-07,6.45,3,5.740752228061501,FALSE
2020-08-08,3.2150000000000003,8,5.807140302813895,FALSE
2020-08-09,6.0725,2,5.876252420292726,FALSE
2020-08-10,6.3675,4,5.948068101086024,FALSE
2020-08-11,6.6075,6,6.0225660646576635,FALSE
2020-08-12,6.3774999999999995,5,6.099724235653234,FALSE
2020-08-13,5.7125,9,6.1795197504414645,FALSE
2020-08-14,5.4825,10,6.2619289638891935,FALSE
2020-08-15,5.4,7,6.34692745636794,FALSE
2020-08-16,6.89,9,6.434490040989964,FALSE
2020-08-17,7.17,6,6.524590771071688,FALSE
2020-08-18,9.8225,11,6.617202947822255,FALSE
2020-08-19,5.6775,7,6.71229912825496,FALSE
2020-08-20,9.165,14,6.809851133319198,FALSE
2020-08-21,6.3175,8,6.909830056250527,FALSE
2020-08-22,6.4875,5,7.0122062711363515,FALSE
2020-08-23,3.775,4,7.1169494416947465,FALSE
2020-08-24,7.7225,7,7.224028530263732,FALSE
2020-08-25,8.805,11,7.3334118069984076,FALSE
2020-08-26,6.64,7,7.445066859273196,FALSE
2020-08-27,7.8175,7,7.558960601286392,FALSE
2020-08-28,7.21,7,7.6750592838642095,FALSE
2020-08-29,3.0225,6,7.793328504461385,FALSE
2020-08-30,6.6225,8,7.9137332173554,FALSE
2020-08-31,6.6575,10,8.036237744031274,FALSE
2020-09-01,11.8675,4,8.160805783753895,FALSE
2020-09-02,9.9,22,8.287400424324684,FALSE
2020-09-03,9.645,6,8.415984153019512,FALSE
2020-09-04,7.775,22,8.5465188677045,FALSE
2020-09-05,6.7325,9,8.678965888126513,FALSE
2020-09-06,5.61,7,8.813285967374966,FALSE
2020-09-07,6.13,7,8.949439303511506,FALSE
2020-09-08,6.855,13,9.087385551364218,FALSE
2020-09-09,6.96,9,9.227083834482723,FALSE
2020-09-10,8.0275,9,9.368492757250811,FALSE
2020-09-11,10.125,14,9.511570417152802,FALSE
2020-09-12,6.72,15,9.656274417190215,FALSE
2020-09-13,8.532499999999999,10,9.802561878444843,FALSE
2020-09-14,10.2575,9,9.950389452784798,FALSE
2020-09-15,9.5975,11,10.099713335709406,FALSE
2020-09-16,10.4925,12,10.250489279329498,FALSE
2020-09-17,10.985,9,10.402672605478955,FALSE
2020-09-18,9.5425,11,10.556218218953866,FALSE
2020-09-19,6.47,8,10.711080620875158,FALSE
2020-09-20,6.62,20,10.867213922170956,FALSE
2020-09-21,9.7,14,11.024571857174434,FALSE
2020-09-22,8.5275,9,11.183107797333413,FALSE
2020-09-23,8.435,21,11.342774765027308,FALSE
2020-09-24,8.51,15,11.503525447487718,FALSE
2020-09-25,9.0025,18,11.66531221081813,FALSE
2020-09-26,5.485,13,11.828087114108941,FALSE
2020-09-27,8.3275,17,11.991801923643319,FALSE
2020-09-28,9.75,11,12.156408127189964,FALSE
2020-09-29,10.3925,11,12.321856948378251,FALSE
2020-09-30,9.5275,17,12.488099361151804,FALSE
2020-10-01,11.945,14,12.655086104295895,FALSE
2020-10-02,10.0325,14,12.822767696034678,FALSE
2020-10-03,10.9975,15,12.991094448693648,FALSE
2020-10-04,9.0525,18,13.1600164834232,FALSE
2020-10-05,11.31,19,13.329483744978806,FALSE
2020-10-06,11.022499999999999,12,13.499446016553474,FALSE
2020-10-07,11.6025,20,13.669852934658037,FALSE
2020-10-08,8.965,17,13.840654004044993,FALSE
2020-10-09,11.0975,14,14.01179861267128,FALSE
2020-10-10,10.275,20,14.183236046695772,FALSE
2020-10-11,9.3325,26,14.354915505506838,FALSE
2020-10-12,13.9525,10,14.526786116775677,FALSE
2020-10-13,10.280000000000001,20,14.698796951530916,FALSE
2020-10-14,10.49,13,14.870897039249911,FALSE
2020-10-15,11.41,8,15.043035382962438,FALSE
2020-10-16,11.6,12,15.215160974362222,FALSE
2020-10-17,9.137500000000001,24,15.38722280892174,FALSE
2020-10-18,8.1525,13,15.55916990100603,FALSE
2020-10-19,10.0625,17,15.730951298980777,FALSE
2020-10-20,15.3675,13,15.902516100310407,FALSE
2020-10-21,11.965,15,16.07381346664163,FALSE
2020-10-22,11.605,12,16.244792638867885,FALSE
2020-10-23,11.030000000000001,17,16.41540295217043,FALSE
2020-10-24,8.395,6,16.585593851031348,FALSE
2020-10-25,10.532499999999999,20,16.755314904214277,FALSE
2020-10-26,12.3275,9,16.9245158197083,FALSE
2020-10-27,12.165,10,17.09314645963049,FALSE
